Forward price curves

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20260620224123

Parameters
Date range,01 Jan 2021 - 31 Dec 2024
Instrument,Futures
Location,Benmore
Commodity type,Peak
Duration,Quarterly

Settlement Date,Location,Duration,Commodity type,Series,Price ($/MWh)
30/09/2021,Benmore,Quarterly,Peak,Short-dated,129.1200
30/09/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
30/09/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
30/09/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
30/09/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,105.4500
30/09/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,88.5833
30/09/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,80.1500
30/09/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,75.0900
01/10/2021,Benmore,N/A,N/A,Simple daily average spot price,87.8429
01/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,63.3408
01/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
01/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
01/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
01/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
01/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
01/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
01/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
01/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
01/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
01/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
01/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
02/10/2021,Benmore,N/A,N/A,Simple daily average spot price,42.2588
02/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,67.1064
03/10/2021,Benmore,N/A,N/A,Simple daily average spot price,50.0398
03/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,70.3677
04/10/2021,Benmore,N/A,N/A,Simple daily average spot price,76.8429
04/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,74.8815
04/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
04/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
04/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
04/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
04/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
04/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
04/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
04/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
04/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
04/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
04/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
05/10/2021,Benmore,N/A,N/A,Simple daily average spot price,47.9033
05/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,72.8155
05/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
05/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
05/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
05/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
05/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
05/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
05/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
05/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
05/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
05/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
05/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
06/10/2021,Benmore,N/A,N/A,Simple daily average spot price,60.8933
06/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,66.8844
06/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
06/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
06/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
06/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
06/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
06/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
06/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
06/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
06/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
06/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
06/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
07/10/2021,Benmore,N/A,N/A,Simple daily average spot price,50.3198
07/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,63.3926
07/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
07/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
07/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
07/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
07/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
07/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
07/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
07/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
07/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
07/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
07/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
08/10/2021,Benmore,N/A,N/A,Simple daily average spot price,26.9256
08/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,55.3783
08/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
08/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
08/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
08/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
08/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
08/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
08/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
08/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
08/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
08/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
08/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
09/10/2021,Benmore,N/A,N/A,Simple daily average spot price,33.9777
09/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,48.6452
10/10/2021,Benmore,N/A,N/A,Simple daily average spot price,40.1260
10/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,48.3786
11/10/2021,Benmore,N/A,N/A,Simple daily average spot price,31.9133
11/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,46.1127
11/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
11/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
11/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
11/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
11/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
11/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
11/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
11/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
11/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
11/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
11/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
12/10/2021,Benmore,N/A,N/A,Simple daily average spot price,50.6823
12/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,42.8427
12/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
12/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
12/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
12/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
12/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
12/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
12/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
12/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
12/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
12/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
12/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
13/10/2021,Benmore,N/A,N/A,Simple daily average spot price,125.0952
13/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,52.4917
13/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
13/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
13/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
13/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
13/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
13/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
13/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
13/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
13/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
13/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
13/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
14/10/2021,Benmore,N/A,N/A,Simple daily average spot price,87.5435
14/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,55.8229
14/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
14/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
14/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
14/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
14/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
14/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
14/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
14/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
14/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
14/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
14/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
15/10/2021,Benmore,N/A,N/A,Simple daily average spot price,64.7421
15/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,57.6257
15/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
15/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
15/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
15/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
15/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
15/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
15/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
15/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
15/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
15/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
15/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
16/10/2021,Benmore,N/A,N/A,Simple daily average spot price,33.9571
16/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,58.5047
17/10/2021,Benmore,N/A,N/A,Simple daily average spot price,35.1369
17/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,58.6496
18/10/2021,Benmore,N/A,N/A,Simple daily average spot price,20.4429
18/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,56.1892
18/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
18/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
18/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
18/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
18/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
18/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
18/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
18/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
18/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
18/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
18/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
19/10/2021,Benmore,N/A,N/A,Simple daily average spot price,31.1910
19/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,56.0989
19/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
19/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
19/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
19/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
19/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
19/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
19/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
19/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
19/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
19/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
19/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
20/10/2021,Benmore,N/A,N/A,Simple daily average spot price,60.0019
20/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,57.2638
20/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
20/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
20/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
20/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
20/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
20/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
20/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
20/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
20/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
20/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
20/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
21/10/2021,Benmore,N/A,N/A,Simple daily average spot price,74.9046
21/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,50.9900
21/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
21/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
21/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
21/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
21/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
21/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
21/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
21/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
21/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
21/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
21/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
22/10/2021,Benmore,N/A,N/A,Simple daily average spot price,59.8002
22/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,47.5221
22/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
22/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
22/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
22/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
22/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
22/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
22/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
22/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
22/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
22/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
22/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
23/10/2021,Benmore,N/A,N/A,Simple daily average spot price,52.0023
23/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,45.9296
24/10/2021,Benmore,N/A,N/A,Simple daily average spot price,66.2575
24/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,49.9672
25/10/2021,Benmore,N/A,N/A,Simple daily average spot price,54.9435
25/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,52.4430
25/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
25/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
25/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
25/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
25/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
25/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
25/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
25/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
25/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
25/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
25/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
26/10/2021,Benmore,N/A,N/A,Simple daily average spot price,67.2767
26/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,58.2972
26/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
26/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
26/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
26/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
26/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
26/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
26/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
26/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
26/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
26/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
26/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
27/10/2021,Benmore,N/A,N/A,Simple daily average spot price,64.6610
27/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,62.4810
27/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
27/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
27/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
27/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
27/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
27/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
27/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
27/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
27/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
27/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
27/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
28/10/2021,Benmore,N/A,N/A,Simple daily average spot price,82.5752
28/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,65.3026
28/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
28/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
28/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
28/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
28/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
28/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
28/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
28/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
28/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
28/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
28/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
29/10/2021,Benmore,N/A,N/A,Simple daily average spot price,81.9596
29/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,66.1845
29/10/2021,Benmore,Quarterly,Peak,All maturities,71.4824
29/10/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
29/10/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
29/10/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
29/10/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
29/10/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
29/10/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
29/10/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
29/10/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
29/10/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
29/10/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
30/10/2021,Benmore,N/A,N/A,Simple daily average spot price,47.8458
30/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,64.6902
31/10/2021,Benmore,N/A,N/A,Simple daily average spot price,21.1429
31/10/2021,Benmore,N/A,N/A,7-day simple moving average spot price,60.8328
01/11/2021,Benmore,N/A,N/A,Simple daily average spot price,63.1238
01/11/2021,Benmore,N/A,N/A,7-day simple moving average spot price,60.4411
01/11/2021,Benmore,Quarterly,Peak,All maturities,71.4824
01/11/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
01/11/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
01/11/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
01/11/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
01/11/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
01/11/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
01/11/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
01/11/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
01/11/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
01/11/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
02/11/2021,Benmore,N/A,N/A,Simple daily average spot price,50.7927
02/11/2021,Benmore,N/A,N/A,7-day simple moving average spot price,59.9222
02/11/2021,Benmore,Quarterly,Peak,All maturities,71.4824
02/11/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
02/11/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
02/11/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
02/11/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
02/11/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
02/11/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
02/11/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
02/11/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
02/11/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
02/11/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
03/11/2021,Benmore,N/A,N/A,Simple daily average spot price,78.4438
03/11/2021,Benmore,N/A,N/A,7-day simple moving average spot price,61.3181
03/11/2021,Benmore,Quarterly,Peak,All maturities,71.4824
03/11/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
03/11/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
03/11/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
03/11/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
03/11/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
03/11/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
03/11/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
03/11/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
03/11/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
03/11/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
04/11/2021,Benmore,N/A,N/A,Simple daily average spot price,81.5400
04/11/2021,Benmore,N/A,N/A,7-day simple moving average spot price,63.4280
04/11/2021,Benmore,Quarterly,Peak,All maturities,71.4824
04/11/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
04/11/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
04/11/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
04/11/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
04/11/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
04/11/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
04/11/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
04/11/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
04/11/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
04/11/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
05/11/2021,Benmore,N/A,N/A,Simple daily average spot price,76.7296
05/11/2021,Benmore,N/A,N/A,7-day simple moving average spot price,62.6973
05/11/2021,Benmore,Quarterly,Peak,All maturities,71.4824
05/11/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
05/11/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
05/11/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
05/11/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
05/11/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
05/11/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
05/11/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
05/11/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
05/11/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
05/11/2021,Benmore,Quarterly,Peak,30 months from 01/04/2025,67.1150
06/11/2021,Benmore,N/A,N/A,Simple daily average spot price,81.3377
06/11/2021,Benmore,N/A,N/A,7-day simple moving average spot price,62.6195
07/11/2021,Benmore,N/A,N/A,Simple daily average spot price,84.3204
07/11/2021,Benmore,N/A,N/A,7-day simple moving average spot price,67.1789
08/11/2021,Benmore,N/A,N/A,Simple daily average spot price,94.1933
08/11/2021,Benmore,N/A,N/A,7-day simple moving average spot price,76.3102
08/11/2021,Benmore,Quarterly,Peak,All maturities,71.4824
08/11/2021,Benmore,Quarterly,Peak,Long-dated,57.1692
08/11/2021,Benmore,Quarterly,Peak,Short-dated,118.0000
08/11/2021,Benmore,Quarterly,Peak,2022 Calendar year,105.4500
08/11/2021,Benmore,Quarterly,Peak,2023 Calendar year,54.8500
08/11/2021,Benmore,Quarterly,Peak,2024 Calendar year,54.8500
08/11/2021,Benmore,Quarterly,Peak,2025 Calendar year,54.8500
08/11/2021,Benmore,Quarterly,Peak,12 months from 01/04/2025,85.5125
08/11/2021,Benmore,Quarterly,Peak,18 months from 01/04/2025,75.2917
08/11/2021,Benmore,Quarterly,Peak,24 months from 01/04/2025,70.1813
