YEAR,WEEK,Arapuni,Aratiatia,Atiamuri,Aviemore,Benmore,Clyde_220kV,Cobb,Coleridge,Huntly_e3p,Huntly_main_g1,Huntly_main_g2,Huntly_main_g4,Huntly_peaker,Junction_Road,Karapiro,Manapouri,Mangahao,Maraetai,Matahina,McKee_peakers,NI_Whirinaki_220KV,Ohakuri,Ohau_A,Ohau_B,Ohau_C,Rangipo,Roxburgh,Stratford_220KV,Stratford_peakers,Tekapo_A,Tekapo_B,Tokaanu,Waikaremoana,Waipapa,Waitaki,Whakamaru
2023,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,18,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,19,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,20,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,21,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,22,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,23,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,24,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,25,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,26,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,27,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,28,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,29,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,30,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,31,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0
2025,32,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,0
2025,33,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,1,0
2025,34,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,4,0,0,0,0,0,0,0,0,0,40,14,0,0,0,0,4,0,1,0
2025,35,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,4,0,0,0,0,0,0,0,0,17,40,20,0,0,0,0,18,0,1,0
2025,36,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,4,0,0,0,0,0,0,0,0,70,40,20,0,0,0,0,18,0,1,0
2025,37,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,4,0,0,0,0,0,0,0,0,70,40,20,0,0,0,0,18,0,1,0
2025,38,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,4,0,0,0,0,0,0,0,0,70,40,20,0,0,0,0,18,0,1,0
2025,39,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,4,0,0,0,0,0,46,0,43,70,40,20,0,0,0,0,18,0,1,0
2025,40,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,4,0,0,0,0,0,56,0,53,70,40,20,0,0,0,0,18,0,1,0
2025,41,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,128,4,0,0,0,0,0,56,0,53,70,40,20,0,0,0,0,18,0,1,0
2025,42,0,0,0,0,0,0,0,10,0,0,0,42,0,0,0,128,4,0,0,0,0,0,56,0,53,70,40,20,0,0,0,0,18,0,1,0
2025,43,0,0,0,0,0,0,0,10,0,0,0,90,0,0,0,128,4,0,0,0,0,0,56,0,53,70,40,20,0,0,0,0,18,0,1,0
2025,44,0,0,0,0,0,0,0,10,0,0,0,90,0,0,0,128,4,0,0,0,0,0,56,0,53,70,40,20,0,0,0,0,18,0,1,0
2025,45,0,0,0,0,0,0,0,10,0,0,0,90,0,0,0,128,4,0,0,0,0,0,56,0,53,70,40,20,0,0,0,0,18,0,1,0
2025,46,0,0,0,0,0,0,0,10,0,0,0,90,0,0,0,128,4,0,0,0,0,0,56,0,53,70,40,20,0,0,0,0,18,0,1,0
2025,47,0,0,0,0,0,0,0,10,0,0,0,90,0,0,0,128,4,0,0,0,0,0,56,0,53,70,40,20,0,0,0,0,18,0,1,0
2025,48,0,0,0,0,0,0,0,10,0,0,69,90,0,0,0,128,4,0,0,0,0,0,56,0,53,70,40,20,0,0,0,0,18,0,1,0
2025,49,0,0,0,0,0,0,0,10,0,0,240,90,0,0,0,128,4,0,0,0,0,0,56,0,53,70,40,20,0,0,0,0,18,0,1,0
2025,50,0,0,0,0,0,0,0,10,0,0,240,90,0,0,0,128,4,0,0,0,0,0,56,14,53,70,40,20,0,0,0,0,18,0,1,0
2025,51,0,0,0,0,0,0,0,10,0,0,240,90,0,0,0,128,6,0,0,0,0,0,58,57,53,70,40,20,0,0,0,0,18,0,1,0
2025,52,0,0,0,0,0,0,0,10,0,0,240,90,0,0,0,128,8,0,0,0,0,0,112,86,53,70,40,20,0,0,0,0,18,0,1,0
2026,1,0,0,0,0,7,0,0,10,76,0,240,90,0,0,0,174,7,2,0,0,0,0,56,54,53,70,40,350,0,1,0,13,18,0,1,0
2026,2,32,0,1,0,36,59,0,10,0,0,240,90,0,0,0,273,4,14,0,0,0,0,65,54,61,70,59,350,0,1,1,85,26,7,2,0
2026,3,23,1,0,0,95,116,0,10,0,0,240,90,0,0,16,256,4,36,0,0,0,2,56,54,17,70,73,350,0,0,0,101,40,17,2,0
2026,4,8,6,0,0,95,119,0,10,0,0,240,90,0,0,35,256,4,43,0,0,0,0,59,31,4,70,56,350,0,1,1,98,39,17,5,7
2026,5,28,18,7,0,95,116,0,4,0,0,240,34,0,0,1,211,2,37,0,0,0,10,82,15,11,70,41,350,0,0,0,0,40,17,4,32
2026,6,36,10,9,0,10,116,0,0,0,0,240,0,0,0,0,199,10,36,0,0,22,26,56,26,0,120,40,350,0,1,1,23,39,17,8,32
2026,7,50,6,18,0,0,116,0,0,0,0,240,0,6,0,0,195,27,35,0,0,59,29,54,36,0,120,44,350,0,0,0,15,47,17,3,37
2026,8,49,5,18,24,0,116,1,0,0,0,240,0,0,0,2,141,27,39,0,0,82,29,5,0,0,108,49,350,1,1,1,0,52,17,1,31
2026,9,42,5,19,8,7,116,4,0,0,0,240,0,0,0,2,209,27,84,0,0,67,26,51,21,6,70,20,350,4,0,0,0,62,17,1,19
2026,10,21,10,18,0,238,116,3,0,0,0,240,0,0,0,0,128,27,122,0,0,0,26,42,10,30,70,40,350,3,0,1,23,44,11,19,31
2026,11,21,26,5,0,404,116,3,0,0,0,240,0,0,0,0,180,27,60,0,0,0,28,0,0,6,70,40,350,3,0,11,15,48,17,52,31
2026,12,23,26,0,0,387,116,3,0,0,0,240,0,0,0,3,256,27,70,0,0,0,32,7,6,6,70,40,350,3,2,0,2,51,18,16,31
2026,13,21,26,1,0,380,116,1,0,0,0,240,0,0,0,0,170,27,71,0,0,0,26,23,0,0,70,40,350,1,0,0,2,40,17,1,30
2026,14,21,3,1,0,380,116,0,0,0,0,240,0,0,0,0,128,27,39,0,0,0,26,0,0,0,70,40,350,28,0,1,0,22,25,1,7
2026,15,21,0,0,0,380,116,0,0,0,0,240,0,26,0,0,178,27,114,0,0,0,28,0,5,5,38,40,350,43,0,0,0,44,28,20,31
2026,16,18,0,0,10,380,116,0,0,0,0,240,0,13,0,2,256,14,78,0,0,0,28,10,0,4,3,40,350,0,0,1,0,56,11,46,31
2026,17,6,0,1,0,380,116,0,0,0,0,206,0,0,0,0,193,0,45,0,0,0,6,13,0,0,0,40,350,0,0,0,0,24,0,13,31
2026,18,33,0,1,0,380,29,0,10,0,171,0,0,0,0,14,158,0,72,0,0,0,0,41,0,0,0,40,350,0,0,1,0,18,0,1,31
2026,19,38,1,0,0,308,0,0,12,0,137,0,103,0,0,23,128,0,74,0,0,0,0,66,6,3,0,40,350,0,0,0,2,18,0,1,20
2026,20,24,0,0,0,77,35,0,12,0,0,0,240,0,0,10,128,0,84,0,0,0,1,66,5,0,0,40,350,0,0,1,2,20,0,1,31
2026,21,1,1,0,0,0,57,0,12,0,0,0,240,0,0,14,132,0,72,0,0,0,1,16,0,0,0,40,350,0,0,0,2,20,0,1,31
2026,22,0,0,1,0,0,28,0,12,0,0,0,137,0,0,9,139,0,37,0,0,0,0,6,0,0,0,40,350,0,0,1,2,18,0,1,31
2026,23,1,0,1,0,0,0,0,12,0,0,0,0,0,0,0,128,0,39,0,0,0,0,0,0,0,0,40,350,0,0,0,0,18,2,7,31
2026,24,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,44,0,35,0,0,0,1,0,0,0,0,40,350,0,0,1,0,18,0,16,3
2026,25,2,0,0,0,0,0,0,12,0,0,0,0,6,0,2,0,0,35,0,0,0,1,0,0,0,3,40,350,0,0,0,0,18,0,5,0
2026,26,0,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,35,0,0,0,0,5,0,0,3,40,350,0,0,1,0,19,0,1,1
2026,27,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,46,0,41,0,0,0,1,28,0,0,0,40,350,0,0,0,0,18,0,7,2
2026,28,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,128,0,34,0,0,0,0,22,8,4,0,40,350,0,0,0,0,18,0,16,0
2026,29,2,0,1,0,0,0,0,12,0,0,0,0,0,0,2,45,0,0,0,0,0,0,0,0,4,0,40,350,0,0,0,0,18,0,15,0
2026,30,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,40,350,0,0,0,0,18,1,15,0
2026,31,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,11,0,16,0,0,0,1,0,0,19,0,40,350,0,0,0,0,18,0,15,0
2026,32,3,0,1,4,7,0,0,12,0,0,0,0,0,0,3,0,0,35,0,0,0,0,0,19,0,0,40,350,0,0,0,0,18,0,15,1
2026,33,1,1,0,0,7,0,0,12,0,0,0,0,0,0,0,4,0,43,0,0,0,1,0,0,0,0,40,350,0,0,0,0,18,0,16,0
2026,34,8,0,0,0,0,0,0,12,0,0,0,0,0,0,2,11,0,35,0,0,0,0,0,0,0,0,40,350,0,0,0,0,18,0,15,3
2026,35,21,0,0,20,0,0,0,12,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,17,40,350,0,0,0,0,18,1,15,0
2026,36,21,1,1,20,37,0,0,12,0,0,0,0,0,0,0,50,0,35,0,0,0,1,0,19,0,70,40,350,0,0,0,0,18,0,15,12
2026,37,21,0,1,0,95,0,0,12,0,0,0,0,0,0,0,128,0,37,0,0,0,0,79,65,44,70,40,350,0,0,0,0,18,1,16,8
2026,38,3,0,1,22,95,0,0,12,0,0,0,0,0,0,2,128,0,49,0,0,0,0,66,54,0,70,40,350,0,0,0,0,18,0,15,0
2026,39,0,0,0,57,95,0,0,12,0,0,0,0,0,0,0,128,0,70,0,0,0,1,66,54,0,67,40,350,0,0,0,0,18,0,15,0
2026,40,0,1,0,14,95,0,0,1,0,0,0,0,0,0,0,157,0,77,0,0,0,0,66,54,0,0,40,350,0,0,0,0,18,0,16,0
2026,41,0,0,1,0,95,0,0,0,0,0,0,0,0,0,0,139,0,77,0,0,0,0,16,14,4,0,40,350,0,0,0,0,18,1,10,1
2026,42,8,0,0,0,95,0,0,0,0,0,0,0,0,0,3,128,0,39,0,0,0,1,83,21,0,0,40,350,0,0,0,0,18,1,1,0
2026,43,4,0,6,0,95,0,0,0,0,0,0,0,0,0,7,128,0,42,0,0,0,0,94,54,0,0,40,350,0,0,0,0,18,0,0,0
2026,44,0,0,20,0,95,0,0,0,0,0,0,0,0,0,18,128,0,42,0,0,0,0,60,54,0,0,10,350,43,0,0,0,18,0,0,0
2026,45,3,0,19,0,172,0,0,0,275,0,0,0,0,0,37,128,0,35,0,0,0,1,66,54,0,0,0,350,143,0,0,0,18,0,6,0
2026,46,1,1,18,0,118,0,0,0,385,0,0,0,0,0,37,128,0,41,0,0,0,0,16,14,0,0,0,350,129,0,0,0,18,0,15,0
2026,47,0,0,5,0,60,0,0,0,385,0,0,0,0,0,24,128,0,35,0,0,0,15,0,0,0,0,0,350,57,0,0,0,18,0,15,1
2026,48,0,0,4,0,95,0,0,0,220,0,0,0,0,0,0,128,0,39,0,0,0,26,0,0,0,0,0,350,0,0,0,0,18,1,15,0
2026,49,0,17,0,0,108,0,0,0,0,0,0,0,0,0,0,175,0,35,0,0,0,29,0,0,0,0,0,350,0,0,0,0,18,0,15,0
2026,50,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,128,0,44,0,0,0,29,0,0,0,0,0,350,0,0,0,0,18,4,15,1
2026,51,2,0,1,0,95,0,0,0,0,0,0,0,0,0,0,128,0,35,0,0,0,3,0,0,0,0,0,350,0,0,0,0,18,0,15,0
2026,52,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,128,0,25,0,0,0,0,0,0,0,0,0,350,0,0,0,0,18,0,22,0
