% Historical weekly inflow sequences [cumecs].

CATCHMENT,,Lake_Arapuni,Lake_Aratiatia,Lake_Atiamuri,Lake_Aviemore,Lake_Benmore,Lake_Dunstan,Lake_Cobb,Lake_Coleridge,Lake_Hawea,Lake_Karapiro,Lakes_Manapouri_Te_Anau,Mangahao_head,Lake_Maraetai,Lake_Matahina,Lake_Pukaki,Lake_Tekapo,Lake_Ohakuri,Lake_Ohau,Lake_Moawhango,Lake_Roxburgh,Lake_Taupo,Lake_Rotoaira,Lake_Waikaremoana,Lake_Waipapa,Lake_Waitaki,Lake_Wanaka,Lake_Whakamaru
INFLOW_REGION,,NI,NI,NI,SI,SI,SI,SI,SI,SI,NI,SI,NI,NI,NI,SI,SI,NI,SI,NI,SI,NI,NI,NI,NI,SI,SI,NI
YEAR,WEEK
1960,15,4.895857,2.477714,6.134857,2.206714,26.586571,155.152714,1.509,13.124286,20.918571,16.605857,158.409286,3.774429,13.208429,46.573539,77.786143,43.034714,29.734429,39.693857,17.947636,5.294571,66.1023,18.6715,87.335286,5.095714,5.237571,113.983,10.071429
1960,16,3.874571,1.961,4.855286,2.098143,25.282,141.381714,1.310714,11.608143,27.785429,13.142286,273.448,7.427571,10.453714,45.124385,101.077286,71.513571,23.532857,51.731857,22.4546,4.824857,81.1784,29.012182,33.441286,4.032857,4.980571,104.113857,7.970857
1960,17,4.167143,2.109143,5.221714,1.999857,24.092429,127.517857,1.157143,9.956571,21.857,14.134571,116.989804,3.330857,11.243,41.922357,44.141571,47.388,25.309429,37.839714,18.135889,4.351714,51.673625,12.618091,35.002,4.337286,4.746286,94.624143,8.572714
1960,18,4.086714,2.068429,5.121143,1.825571,21.992714,97.74975,1.003143,9.848714,8.992571,13.861857,95.179714,2.925714,11.026143,39.469364,27.118857,26.613857,24.821143,28.276571,18.483625,3.322571,53.767667,13.305182,59.704286,4.253714,4.332714,82.479857,8.407286
1960,19,6.784143,3.433429,8.500714,1.708429,20.584857,90.741286,6.416,11.635857,33.729857,23.010143,133.818429,8.351143,18.302857,42.785692,44.294714,31.080714,41.202286,41.474143,32.9429,3.096714,132.718778,52.296333,28.327143,7.060857,4.055429,78.174,13.955571
1960,20,4.489,2.271857,5.625,2.442,28.5325,93.206429,3.968429,9.042429,70.344714,15.226143,403.687196,6.003857,12.111286,39.668786,72.751143,47.952143,27.264429,59.034857,24.3697,3.180857,103.6051,32.12725,15.253,4.672429,5.795714,104.352143,9.234714
1960,21,4.619571,2.338143,5.788571,4.141714,49.899857,98.665571,5.303429,27.981857,104.628286,15.668286,297.795143,8.472714,12.463,42.323071,171.932286,111.578286,28.056,111.996286,30.891636,3.367,129.2034,44.0274,15.714571,4.808,9.830286,173.585857,9.502571
1960,22,5.643286,2.856143,7.071429,2.894286,34.871857,81.963429,8.191571,20.723714,51.343857,19.141,321.899714,8.393571,15.225143,77.777071,77.866143,56.295143,34.274286,66.908286,34.4616,2.797,128.366,55.5372,29.697,5.873714,6.869857,184.932286,11.609286
1960,23,6.942857,3.514,8.699571,3.133286,37.752,151.800429,29.372714,32.792,82.260571,23.549,569.048714,10.856857,18.731429,86.019,133.647143,83.057286,42.166857,74.001714,48.6684,5.180286,225.9111,80.424,31.585571,7.226143,7.437143,212.315714,14.282429
1960,24,6.257857,3.167286,7.841429,2.980857,35.913,154.816143,7.431143,17.840286,43.781143,21.225429,471.911643,6.691286,16.883286,97.182571,49.314143,54.124571,38.006714,48.349,47.826091,5.283143,235.144625,71.361,30.488286,6.513,7.074857,191.883286,12.873
1960,25,5.738286,2.904143,7.190714,2.719,32.757857,198.865,4.360714,28.316429,40.407286,19.463571,350.797,5.56,15.482,78.694571,69.938429,46.094,34.852286,45.824857,38.132111,6.786429,176.245667,51.95775,16.897,5.972714,6.453571,167.123571,11.804714
1960,26,5.652429,2.860857,7.082857,2.390857,28.804143,151.455,2.394571,20.336143,26.611857,19.172,152.676643,2.872714,15.249857,70.599429,46.084714,44.118857,34.33,28.936429,31.671778,5.168571,135.2163,44.879,34.126,5.883,5.674429,140.464571,11.628
1960,27,6.699,3.390571,8.394286,2.114286,25.472571,165.530857,3.802429,21.223857,40.554,22.721429,441.684429,8.659143,18.073571,74.818929,52.937429,34.755429,40.685429,46.689429,30.428875,5.649,155.9265,54.28125,44.265571,6.972286,5.018143,126.879286,13.780571
1960,28,5.144429,2.603714,6.446286,1.905143,22.950571,157.533857,2.248857,15.214429,22.899571,17.449,209.919286,4.737286,13.879286,87.266357,41.025,33.589857,31.244286,36.157429,36.048667,5.375857,172.469,50.4456,30.512429,5.354286,4.521286,127.423,10.582714
1960,29,8.529714,4.317143,10.688571,2.083714,25.104,174.698,6.379286,21.256143,69.111571,28.931857,401.773,10.134143,23.013286,80.386857,59.788286,37.281286,51.805857,55.260143,39.16925,5.961571,272.935556,91.310889,19.958571,8.877857,4.945714,137.828143,17.547143
1960,30,6.769857,3.426286,8.483,2.422143,29.185,147.456714,4.417143,21.348,40.822857,22.961857,277.289089,6.140857,18.264714,78.723929,73.345,53.074429,41.115857,51.647857,54.0041,5.032286,254.12,83.191182,26.559571,7.046,5.749571,163.045571,13.926286
1960,31,7.243571,3.666143,9.076429,2.419,29.144857,210.167429,7.265286,17.388143,133.816857,24.568429,1293.926625,10.770714,19.542571,68.785714,81.934857,31.277571,43.992714,92.228,37.348875,7.172429,133.35675,52.66025,16.791286,7.539143,5.741429,174.164571,14.900714
1960,32,5.945286,3.009,7.450143,5.730571,69.040429,524.281714,3.620429,31.281143,80.660429,20.166143,479.709536,8.126571,16.040571,77.438357,140.788714,145.110571,36.109571,88.555,49.969,17.891857,207.2531,72.793308,15.768714,6.188143,13.600714,309.155143,12.230571
1960,33,6.832143,3.457857,8.561143,3.225571,38.861429,343.359429,3.377857,20.025143,33.966143,23.173286,235.132714,10.026857,18.432714,70.814286,24.586143,44.626429,41.494143,46.066857,43.858667,11.717429,172.775077,68.021546,15.010714,7.110857,7.655714,229.467143,14.054429
1960,34,5.169286,2.616286,6.477571,2.655143,31.989286,248.449,2.342286,13.647143,26.905,17.533286,205.162946,4.482571,13.946571,68.037929,47.217857,42.598286,31.395714,32.588714,39.780625,8.478714,195.947,61.318889,35.695571,5.380429,6.302,168.233429,10.634286
1960,35,6.295,3.186,7.888143,2.106857,25.382714,221.646714,2.601143,9.713143,23.398857,21.351143,196.671714,2.630714,16.983429,61.302571,41.508286,28.027857,38.232286,34.987143,34.7043,7.564,151.0775,46.968167,18.820714,6.551714,5.000571,146.679143,12.949429
1960,36,6.926143,3.505571,8.678714,2.343571,28.236571,186.577,9.486143,16.636,77.697571,23.491857,527.127143,8.779429,18.686143,60.296429,74.916714,36.326714,42.065,87.303286,40.908111,6.367286,154.579546,65.204429,14.190286,7.208571,5.562714,132.865571,14.247714
1960,37,8.153714,4.126857,10.217143,10.446429,125.86,410.525429,16.132286,12.446857,161.675429,27.656286,610.747,10.382143,21.998429,64.825286,206.000571,147.030571,49.521714,161.805286,50.442556,14.009429,212.713222,79.0764,20.503571,8.486571,24.794571,261.464429,16.773429
1960,38,9.010429,4.560286,11.290571,4.651571,56.042571,283.817,5.436857,13.101286,41.954857,30.562,177.034429,5.211143,24.309857,87.867214,85.535571,61.836857,54.725,57.700429,50.833444,9.685571,243.670167,77.774444,46.504286,9.378143,11.040429,216.730429,18.535714
1960,39,5.105143,2.583714,6.396857,3.373,40.638571,217.924,4.405143,15.630429,30.874,17.315571,134.958572,2.100286,13.773143,71.387214,61.333714,45.814286,31.005143,44.838286,33.218636,7.437,153.0251,48.601556,27.598429,5.313286,8.005714,163.999714,10.501571
1960,40,7.599286,3.846286,9.522429,3.327286,40.085,196.622571,10.553857,16.331857,45.781,25.776,164.482429,3.394286,20.503,88.224929,76.110857,55.761286,46.154857,61.772286,37.8263,6.710143,151.5395,55.298546,20.091571,7.909714,7.896714,146.991143,15.633
1960,41,5.814429,2.942857,7.286,4.660571,56.151143,254.868429,8.543429,10.539,97.426571,19.721714,391.227429,6.382571,15.687429,85.260786,136.069,118.748,35.314,95.648714,40.540889,8.697857,185.596556,61.9515,10.297857,6.051857,11.061857,190.275571,11.961286
1960,42,4.780286,2.419429,5.990143,4.008143,48.289429,213.523125,4.352857,21.970714,42.212143,16.213714,240.886714,5.902571,12.896857,71.005429,86.875429,49.862,29.033,63.928857,32.6886,7.301143,145.4074,46.569,11.269714,4.975429,9.513143,193.252286,9.833571
1960,43,5.510571,2.789,6.905,3.173,38.225857,172.092,2.014714,17.211714,42.324571,18.690857,180.26019,3.676429,14.867143,63.181571,84.155429,56.466571,33.468,61.670714,28.932583,5.872857,116.3848,41.1161,5.214857,5.735286,7.530429,165.012429,11.336
1960,44,5.612571,2.840571,7.032857,3.423,41.240143,200.541571,7.111571,10.834857,65.801286,19.036857,343.289714,16.682286,15.142429,63.264,110.369429,77.044429,34.087286,69.824571,35.8715,6.843571,147.681417,51.553727,9.462143,5.841429,8.124143,169.782286,11.545714
1960,45,4.672143,2.364571,5.854714,2.820857,33.989429,183.629286,7.301714,12.693286,41.693857,15.847571,240.776571,8.739286,12.605571,59.1135,89.285571,55.250714,28.376857,58.821,35.4643,6.266429,153.7944,56.040909,6.352286,4.863,6.695857,160.638143,9.611429
1960,46,5.404429,2.735286,6.771857,3.628857,43.724714,175.808857,9.312143,25.955143,91.211286,18.330571,411.056286,9.517286,14.580429,58.351571,148.916429,113.459429,32.822857,113.096,28.467429,5.999857,108.8825,41.1129,11.147,5.625,8.613714,173.631,11.117571
1960,47,5.513286,2.790571,6.908714,3.069571,36.982143,203.188,2.556714,18.712571,54.266143,18.700571,148.101857,4.042714,14.875,84.475357,115.952857,72.637429,33.485429,75.429714,27.6937,6.934,118.1428,38.505286,231.292286,5.738429,7.285571,173.391571,11.341857
1960,48,4.632143,2.344429,5.804143,2.690286,32.413286,215.213889,2.374429,18.119286,44.591143,15.711857,365.781286,5.411857,12.497571,68.421,118.756714,73.963,28.133286,63.231857,25.471,7.264857,108.9212,33.004546,21.413571,4.821143,6.385143,157.121286,9.529286
1960,49,4.571286,2.313571,5.728143,2.565429,30.908714,200.659286,1.921571,16.043429,31.301,15.504714,156.183857,5.21,12.333,57.509071,99.947714,68.101,27.763286,58.230286,20.452625,6.847857,73.626444,25.272083,14.828571,4.757714,6.089,156.030429,9.403714
1960,50,4.859714,2.459429,6.089429,2.224714,26.802143,166.987,1.428,14.131429,27.691429,16.482857,202.730714,4.318571,13.110714,57.758214,93.393571,58.578714,29.514143,57.833571,23.741111,5.698714,97.9181,29.6519,99.626571,5.058,5.279857,132.964286,9.996857
1960,51,4.545286,2.300286,5.695571,2.635143,31.750286,180.645,1.391571,15.167286,53.068429,15.416571,730.324286,4.990286,12.262857,51.046571,161.721,85.762429,27.605143,91.221571,23.31,6.164857,88.179889,30.394167,15.608143,4.730571,6.254857,157.297571,9.350143
1960,52,4.464778,2.259556,5.594667,2.013,24.253111,160.538667,0.874778,8.026,29.296889,15.143778,182.310778,2.644556,12.045778,45.407222,120.770667,76.380444,27.116556,62.515444,20.2142,5.478556,86.6338,24.160333,3.066111,4.647,4.777889,146.839556,9.184667
1961,1,3.983714,2.016143,4.991857,1.768714,21.308143,163.995143,0.586571,5.575143,39.391429,13.512143,314.642571,2.512714,10.748,44.6644,166.367571,79.621143,24.195,62.587143,14.817778,5.596571,32.4384,9.901889,0.001,4.146143,4.197714,138.072429,8.195143
1961,2,3.995857,2.022429,5.007,1.507857,18.167,156.347875,0.736286,6.718143,21.147714,13.553571,205.751571,1.947571,10.780857,44.421455,134.528429,63.656714,24.269571,51.821286,14.569125,5.327857,52.348909,13.078111,0.000429,4.158857,3.578857,129.917143,8.220286
1961,3,4.863,2.461286,6.093571,1.509714,18.187857,130.133714,13.478857,16.345429,14.1,16.494429,118.087196,7.424,13.119857,49.058917,139.941,76.856286,29.535,52.037,39.821889,4.441,153.0019,58.082222,10.335143,5.061857,3.582857,112.819,10.003857
1961,4,5.291,2.677714,6.629857,1.679571,20.235286,126.716571,2.528286,13.533143,25.135857,17.946,85.918,2.722571,14.274571,59.198143,125.396714,58.904857,32.134429,45.779286,41.556429,4.324571,216.256636,65.9567,19.825857,5.507,3.986429,102.010714,10.884143
1961,5,4.601286,2.328571,5.765286,1.577,19.001571,113.517714,10.91,13.869857,43.904286,15.605714,181.197714,4.392857,12.413,45.892857,242.440429,164.963143,27.944143,80.384143,21.0463,3.873857,69.3661,25.583,0.199143,4.789,3.743286,96.225286,9.465
1961,6,4.181286,2.116,5.239286,2.426857,29.239143,128.475714,2.403,19.820857,56.185429,14.182429,242.983429,2.945143,11.281,42.938769,183.598143,69.752857,25.395286,82.971714,35.564375,4.384286,150.044182,49.419,1.288857,4.352,5.76,104.164143,8.601571
1961,7,4.167714,2.109286,5.222286,2.970286,35.784714,138.13475,1.347,13.187143,43.812286,14.135,229.887571,8.712429,11.243571,39.697364,196.233143,82.792,25.311,79.487571,15.542111,4.764857,70.018667,17.904375,5.205286,4.337571,7.049571,123.833857,8.572857
1961,8,3.980857,2.014714,4.988286,1.943571,23.416571,121.536429,1.395714,11.109857,22.649857,13.502143,236.120143,2.719286,10.740143,38.882462,116.280857,60.616143,24.177,47.561286,19.87125,4.147571,64.199222,23.3498,3.540571,4.143286,4.613143,110.895714,8.189143
1961,9,3.943286,1.996,4.941,1.963143,23.652571,145.350857,3.272714,10.933429,34.484429,13.374429,219.202286,2.015286,10.638429,38.2931,158.339429,87.129286,23.948857,68.209429,23.1747,4.960286,97.944444,30.4867,7.793571,4.104,4.659571,114.255714,8.111571
1961,10,4.009429,2.029286,5.024,3.875571,46.692714,220.339,3.442714,20.397571,84.896429,13.599429,370.400429,9.322857,10.817429,39.946,284.966286,181.705,24.350857,118.445429,29.636091,7.519429,107.743667,37.528091,6.908714,4.173,9.198429,174.894,8.247857
1961,11,4.157714,2.104429,5.209857,3.947857,47.566143,228.829429,1.868714,16.172,35.961429,14.102,243.178571,7.047429,11.217143,36.026091,100.300571,65.487,25.251143,66.716714,17.312,7.809143,56.119375,15.367444,2.278571,4.327429,9.370714,176.334857,8.552857
1961,12,4.109714,2.080143,5.149857,2.500286,30.123429,183.280143,5.574286,15.720429,57.937714,13.939571,360.591143,4.590714,11.088,39.497083,183.443714,130.265714,24.960143,81.016,16.091636,6.254571,44.441,13.6608,1.882571,4.277571,5.934429,148.012429,8.454286
1961,13,3.895571,1.971857,4.881429,2.994429,36.076,165.666286,2.746571,15.135143,60.035571,13.213714,430.150286,8.415286,10.510571,42.259615,156.980857,105.376429,23.660571,86.846,16.9204,5.653714,72.3519,23.244667,9.139,4.054857,7.107,160.966143,8.014429
1961,14,4.035429,2.042429,5.056714,3.159,38.062143,206.678286,3.033857,10.023571,42.927,13.687429,310.941286,5.271571,10.887429,36.016308,153.729,73.536429,24.508857,83.053571,21.988222,7.053286,74.8275,29.7413,5.793286,4.200143,7.498429,190.231,8.301429
1961,15,4.003143,2.025857,5.016,3.224429,38.849286,182.310857,1.565429,14.200286,61.387857,13.577286,573.173429,2.958286,10.799714,32.603111,119.586857,68.625429,24.311714,82.583,21.811111,6.221571,55.5429,17.692364,2.349,4.166429,7.653429,165.216143,8.234714
1961,16,3.991143,2.020143,5.001143,5.108571,61.550571,327.207571,1.783857,20.277857,105.327429,13.537143,790.793,12.362571,10.767714,37.294429,361.256,233.610143,24.239571,153.223429,38.592111,11.166286,195.8631,64.087667,9.395429,4.154,12.125286,266.604714,8.210286
1961,17,3.937714,1.993286,4.934286,3.003143,36.184143,301.916571,1.537143,15.382286,41.538571,13.356429,497.022571,2.814714,10.624143,38.579286,95.155714,77.556286,23.916143,62.409857,35.5112,10.303286,143.236889,52.7811,9.344571,4.098571,7.128286,214.803714,8.100714
1961,18,4.250571,2.151429,5.326,2.433857,29.324286,236.466429,0.974857,13.473,17.308571,14.416857,189.180429,2.850429,11.467857,41.344143,76.822143,39.345429,25.815,46.247714,23.593,8.069571,110.9614,24.682333,34.045286,4.424,5.777,163.397429,8.743857
1961,19,4.306,2.179429,5.395714,2.142714,25.816143,172.633286,15.574429,21.591429,16.280571,14.605286,125.711714,8.481857,11.617571,40.232929,66.074,43.766714,26.152143,39.223143,18.4361,5.891429,59.5562,16.312091,27.306857,4.482,5.085714,126.247,8.858
1961,20,4.102,2.076143,5.14,2.371286,28.569429,136.545111,4.372857,19.364143,17.452429,13.913714,283.506107,5.223571,11.067143,40.737786,54.414714,40.959,24.914,42.303,22.814778,4.621571,97.999818,28.661222,15.298571,4.269571,5.628286,101.853714,8.438714
1961,21,4.207714,2.129714,5.273,2.156,25.975286,115.973,2.855857,13.987429,27.243286,14.272714,392.035429,4.869,11.353,34.273929,48.680571,36.883286,25.557,42.303,18.173727,3.957714,62.538091,16.328091,7.779857,4.379571,5.117143,93.348429,8.656429
1961,22,4.155,2.102714,5.206143,2.162143,26.050714,127.312857,3.664857,14.690571,37.450286,14.092714,689.024286,9.551143,11.209857,33.088571,53.036857,48.892286,25.235,43.348,17.1074,4.344857,65.168222,21.1629,5.385857,4.324571,5.131857,95.789714,8.547143
1961,23,4.055714,2.052857,5.082,2.081286,25.076143,115.804857,2.479857,13.348714,21.865,13.756429,254.745286,6.487571,10.942286,33.324143,58.645286,38.554429,24.632571,31.486857,25.0979,3.952,87.453556,34.39025,38.011714,4.221286,4.94,92.813429,8.343286
1961,24,4.365286,2.209429,5.470143,1.976286,23.809143,90.102714,1.848571,16.122857,25.410286,14.806286,135.472,3.000143,11.777571,34.021571,51.590286,16.510429,26.512429,30.992143,30.282625,3.074857,128.376182,45.9177,39.512143,4.543571,4.690429,81.820857,8.979857
1961,25,3.943714,1.996,4.941429,4.021571,48.451571,174.705714,7.002429,29.421143,111.037143,13.376286,998.161714,11.069571,10.639714,33.774429,99.928143,72.276571,23.951714,85.364571,37.707182,5.962,146.2891,55.1372,25.440429,4.104714,9.545,133.564143,8.112714
1961,26,3.913571,1.980714,4.904429,2.971714,35.804143,188.736286,9.389,32.146429,39.056714,13.275,452.370429,9.049429,10.559571,46.475143,68.766571,45.004571,23.770714,56.449286,35.2081,6.440714,157.178909,50.410273,27.027,4.073571,7.053286,145.487143,8.051286
1961,27,4.171143,2.111286,5.226857,2.471857,29.780429,173.543857,5.809,21.514286,40.591857,14.148143,544.762,13.813143,11.254143,43.965286,60.859571,34.263,25.334286,43.521714,32.376778,5.922429,135.196,46.40525,15.668,4.341429,5.866714,125.614714,8.580857
1961,28,4.062143,2.056,5.090143,2.736429,32.970571,176.74,8.102571,22.745571,49.191429,13.778429,366.770286,11.003,10.96,48.193214,67.805286,48.559429,24.672143,46.798286,49.5368,6.031571,230.1744,80.321667,19.784714,4.228143,6.495143,124.362571,8.356714
1961,29,3.870286,1.958857,4.849571,5.859571,70.598429,188.894429,10.060429,46.257143,52.697286,13.127143,307.939625,13.619714,10.441857,57.6635,73.726571,44.919286,23.505429,62.552286,51.774667,6.446286,246.18225,92.107091,23.846286,4.028143,13.908,124.684143,7.961714
1961,30,4.305857,2.179143,5.395286,4.617429,55.629429,161.47675,12.249143,25.180143,58.931571,14.604429,377.102929,5.569571,11.616714,49.267214,52.215429,38.966571,26.151143,46.738286,42.3865,5.482143,208.1073,64.260818,48.125286,4.481714,10.959,119.811286,8.857714
1961,31,4.100571,2.075143,5.138,6.697429,80.690714,295.105,11.998143,37.717,117.484857,13.907714,960.718429,10.115,11.062429,58.984,103.228286,73.763,24.902857,110.832,47.096818,10.070714,194.183111,72.527,33.27,4.267714,15.896,191.624,8.434857
1961,32,4.476,2.265286,5.608571,5.787857,69.734714,274.184714,2.989429,31.037571,45.653429,15.181429,280.734,9.276571,12.075571,55.469357,72.726,46.533857,27.184286,58.390857,29.0735,9.356857,154.3493,40.4836,52.884571,4.658286,13.737857,199.989714,9.207571
1961,33,4.723714,2.390857,5.918571,3.660571,44.105143,200.260571,2.014714,19.440429,31.324571,16.021857,165.996714,2.997286,12.744429,50.600214,44.937286,40.637714,28.689,34.854143,31.870875,6.834143,112.540444,43.3556,26.128429,4.916286,8.688857,157.425143,9.717143
1961,34,4.424857,2.239571,5.544857,3.301714,39.778,169.95,6.707,22.090286,44.885286,15.009143,239.976857,3.231143,11.938571,50.882357,54.452571,37.139857,26.875571,38.117,25.134,5.799571,96.951625,35.60575,23.641429,4.605714,7.836286,129.591714,9.102857
1961,35,4.491857,2.273429,5.629,3.297429,39.729571,154.8315,2.581,23.308,32.683143,15.236,187.914714,8.905714,12.119143,54.182286,44.241857,38.948571,27.282,42.471714,35.314455,5.205571,138.1655,50.758539,49.313286,4.675571,7.826857,119.604143,9.241
1961,36,4.386143,2.219857,5.496143,3.068143,36.964,171.951714,20.703714,20.982429,59.099143,14.877,374.505286,5.161143,11.833571,50.320357,62.778,30.825286,26.639143,45.284429,38.766444,5.867857,174.755692,59.884909,43.322857,4.565429,7.282,117.372857,9.023
1961,37,4.382857,2.218286,5.491714,4.046286,48.751571,193.284125,5.728,21.051286,35.783286,14.865714,204.309571,4.754571,11.824571,73.0675,57.641143,37.677857,26.618714,43.447286,45.05625,6.566857,227.2804,77.3578,26.646857,4.561714,9.604,133.920857,9.015857
1961,38,4.207857,2.129714,5.273,3.159,38.059143,153.364857,6.084,20.881429,47.448714,14.272714,277.63275,14.672571,11.353,60.887357,55.271571,37.661143,25.556857,44.626857,35.234667,5.233714,156.587667,52.182556,32.429429,4.38,7.497714,117.193143,8.656429
1961,39,4.363714,2.208571,5.467714,3.992,48.096429,167.754714,8.171571,28.279286,38.582286,14.800429,369.652768,7.161571,11.772571,56.1345,62.865571,38.448571,26.501857,44.942429,43.211333,5.724857,185.580727,63.078273,26.152286,4.541714,9.474857,113.606286,8.976429
1961,40,4.272571,2.162286,5.353429,5.224714,62.948857,226.748714,9.753143,25.823143,75.419571,14.491143,648.282857,4.550143,11.526714,50.020643,76.852571,57.239143,25.948429,72.506714,30.146583,7.737857,135.185583,44.401923,21.210143,4.446857,12.401143,122.501571,8.789143
1961,41,4.232286,2.142143,5.304,5.629286,67.822286,254.720571,3.976571,23.682143,80.992286,14.356143,554.216,4.297714,11.419429,45.313714,81.245143,55.795143,25.706571,82.919571,25.8094,8.692571,104.4731,35.666727,14.710571,4.405,13.360857,148.482714,8.706571
1961,42,4.028714,2.039,5.048286,6.900143,83.134286,409.735714,3.689143,21.164286,135.945571,13.664571,872.697286,12.016143,10.869143,48.082357,127.829143,143.667,24.468,124.524571,34.904111,13.982571,137.764727,50.4803,4.383286,4.193286,16.377429,246.631,8.287571
1961,43,4.018,2.033429,5.034857,5.211429,62.787571,399.253778,7.402857,48.155857,139.290571,13.628143,690.607571,4.405857,10.840286,42.412154,159.114429,124.674,24.402571,144.865571,27.7106,13.474,104.704,37.173091,4.732143,4.182143,12.369286,283.307143,8.265571
1961,44,5.542571,2.805143,6.945429,5.659143,68.184429,413.273,2.184286,32.839714,87.132,18.799429,414.135286,3.113714,14.953571,54.597857,188.366143,168.475,33.662857,115.126857,39.084444,14.103429,203.021727,62.1948,16.475714,5.768857,13.432143,358.572286,11.402
1961,45,3.829,1.938143,4.798143,4.887857,58.890143,364.471,20.695571,38.508571,111.907,12.987714,813.427857,12.045714,10.330857,41.700929,196.894857,158.452,23.255857,147.879857,22.674111,12.438143,82.510182,29.154889,7.533,3.985429,11.601286,311.167,7.877143
1961,46,3.895286,1.971429,4.881,5.281143,63.629857,340.168,6.913286,46.631,95.650429,13.212143,916.417857,9.707143,10.509143,38.957214,185.628286,128.812286,23.657571,130.129143,27.264444,11.608571,98.511875,38.788636,3.303429,4.054286,12.535,296.400571,8.013286
1961,47,3.585714,1.814857,4.493286,3.578714,43.118286,321.391667,2.580857,29.587714,54.244,12.162857,400.769696,3.293857,9.674571,36.134385,124.268857,71.661571,21.778571,82.068571,23.629,10.931571,84.86,30.317231,5.385429,3.732286,8.494429,258.833857,7.376714
1961,48,5.53525,2.597,6.429429,5.005143,60.302857,335.050111,4.312429,40.512571,122.268571,17.404,731.958429,5.577143,13.843571,37.188769,199.848143,138.954143,33.61925,144.944143,28.5066,11.645,110.510083,42.223222,10.036286,5.340714,11.879714,257.986571,10.555571
1961,49,4.716571,2.387429,5.910429,4.138143,49.855857,327.610143,1.262286,33.718,67.966286,15.998143,304.276304,4.197714,12.725286,50.022071,140.109,99.504,28.646286,100.299,36.4131,11.180286,139.078667,47.232444,12.315571,4.909143,9.821714,244.421,9.703
1961,50,5.133429,2.598143,6.432571,4.481714,53.998429,292.649286,1.173,25.320143,58.042571,17.411571,473.091143,6.703571,13.849571,47.427,193.188,118.369286,31.177571,105.4,28.855546,9.987143,153.598636,46.503727,6.710143,5.342714,10.637571,234.288857,10.56
1961,51,3.686571,1.866,4.619571,2.949143,35.531857,255.105667,0.906286,12.510714,48.804714,12.504429,137.128857,2.603571,9.946143,42.136571,106.599571,86.409714,22.390429,71.627429,22.715,8.686143,73.19175,27.712889,6.128714,3.837143,6.999857,194.066429,7.584
1961,52,3.497375,1.77025,4.38225,2.4445,29.45125,202.954375,2,9.417875,47.31375,11.862375,461.67175,2.212375,9.435875,36.006067,142.38775,107.854875,21.241375,75.954625,18.4829,6.926,67.648929,18.393,7.988875,3.64,5.802125,166.84525,7.194375
1962,1,4.178571,2.114857,5.236143,3.173143,38.231286,261.508429,3.543714,18.972857,95.462286,14.173286,755.218286,4.801714,11.273857,37.804143,325.661857,179.240286,25.379,116.866857,38.965818,8.924286,151.4285,61.7268,2.084429,4.349143,7.531571,203.416,8.596143
1962,2,3.746286,1.896143,4.694571,2.949714,35.539714,293.870125,16.909429,24.738429,54.767714,12.707143,311.441714,20.046286,10.107571,35.495455,269.248714,131.676286,22.753286,91.333,24.493556,9.952286,109.130546,29.845875,1.334571,3.899286,7.001429,239.497429,7.706571
1962,3,3.139714,1.589143,3.934143,2.013429,24.260286,232.442286,7.471429,18.786714,55.962286,10.649,277.401571,5.656714,8.470714,32.243,211.963,146.735857,19.068571,97.043571,26.7485,7.932429,114.905,34.764273,4.076429,3.267857,4.779143,201.899,6.458714
1962,4,4.082,2.065857,5.114714,2.922429,35.208429,242.508125,2.136,10.391143,49.476,13.844857,349.747794,7.219857,11.012571,33.515385,367.112714,142.379571,24.790857,104.389714,25.601636,8.372571,77.571546,32.9752,2.259571,4.248429,6.935857,239.982286,8.396857
1962,5,4.709857,2.383857,5.902,1.923143,23.170857,196.690857,1.189429,12.758571,23.781857,15.975286,165.671286,1.791857,12.707286,85.165357,134.162714,63.974143,28.605429,56.006857,39.537636,6.712286,181.97625,60.326167,27.990429,4.902143,4.564571,187.827714,9.688857
1962,6,3.474286,1.758429,4.353571,1.695143,20.424,170.730286,2.722429,10.565714,32.596714,11.784429,262.991143,7.412571,9.373571,56.488857,167.632571,76.523857,21.101286,58.189143,14.087556,5.826429,70.137556,17.369111,6.353429,3.616143,4.023571,153.260857,7.147143
1962,7,4.092857,2.071286,5.128429,2.072143,24.965857,163.680286,1.929714,16.162857,32.322429,13.881714,171.031393,3.283857,11.042143,44.154615,144.963714,67.297429,24.857143,64.391,19.762111,5.585857,67.0111,23.15525,4.943,4.259714,4.918571,133.342143,8.419286
1962,8,3.275571,1.657714,4.104714,1.578571,19.016143,137.514,1.193143,10.800286,34.005714,11.109857,314.061905,1.851714,8.837286,39.322769,119.909143,71.319286,19.894,52.848,18.76225,4.692714,64.1582,13.169444,4.524714,3.409286,3.746143,125.803571,6.738286
1962,9,5.468286,2.767429,6.852,1.925143,23.195857,176.862571,5.533714,9.563857,57.473143,18.547429,327.683625,2.652571,14.753143,41.080357,201.121143,110.795857,33.211429,71.822286,40.439571,6.035571,152.4939,63.2155,6.410714,5.691429,4.569714,163.630571,11.249143
